,BDNF_N,pAKT_N,pCREB_N,PKCA_N,pRSK_N,APP_N,MTOR_N,AMPKA_N,pNUMB_N,NUMB_N,pGSK3B_N,CDK5_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,SNCA_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,pCFOS_N,SYP_N,H3AcK18_N
618,0.292350624,0.271831911,0.230137886,0.279218647,0.42760998,0.435489166,0.451739987,0.358502955,0.312048588,0.176072898,0.132079169,0.283264746,0.124828532,0.171173819,0.136194395,0.162747403,0.211934156,0.160199882,0.096315893,0.203409759,0.099647266,0.515089163,0.271213012,0.156182638,0.793650794,0.198706643,0.117577895,0.101312953,0.401528513,0.10389075415842436
619,0.31951431,0.273720729,0.244579358,0.300954033,0.447007806,0.47111882,0.476843018,0.376235906,0.328360798,0.175300374,0.128619263,0.275654914,0.116899744,0.173823124,0.136202482,0.161118771,0.215875517,0.154618869,0.091491038,0.203171164,0.103506007,0.529249557,0.27082923,0.156293086,0.820858775,0.201792397,0.120642111,0.098975773,0.433326768,0.0992697154979045
620,0.318478069,0.301567729,0.260524925,0.304033821,0.460806764,0.471023428,0.477717104,0.385238682,0.340144442,0.169501409,0.129555836,0.277869569,0.119156381,0.174458159,0.135581689,0.157449704,0.210030129,0.154728351,0.08766644,0.193021674,0.103994557,0.521430654,0.26465157,0.163183983,0.786276606,0.189328409,0.135192924,0.097191175,0.432695111,0.11902798727068901
621,0.278992984,0.269706975,0.239991746,0.265992571,0.419521255,0.391250516,0.423235658,0.331200991,0.300453983,0.156788282,0.139834531,0.280075953,0.127492201,0.159365252,0.136172521,0.156517022,0.198562322,0.162213482,0.099823681,0.202224332,0.099281161,0.530177675,0.266648583,0.163434152,0.812423708,0.199647362,0.133188661,0.104977621,0.394412044,0.1295339826970286
622,0.300922945,0.281605495,0.243185233,0.295986263,0.431208414,0.441511054,0.449881949,0.34020176,0.310796308,0.164988274,0.139191613,0.270795972,0.134639261,0.172023727,0.134501311,0.169678576,0.203614292,0.15519382,0.103048696,0.201407091,0.106635398,0.545178645,0.279348876,0.167609325,0.836805077,0.19947579,0.130224859,0.11173955,0.429576493,0.12482533964518937
623,0.285118799,0.277615673,0.236973739,0.280325135,0.422259275,0.39266361,0.438307628,0.337640684,0.305335556,0.154534364,0.135556459,0.283313,0.133794225,0.169581131,0.128778636,0.157516606,0.203063576,0.153992138,0.095973973,0.197776874,0.103971804,0.533007998,0.271519588,0.162125525,0.804663142,0.196827979,0.133116443,0.100854006,0.395147079,0.12356776396142026
624,0.28775715,0.286001004,0.232062218,0.28123432,0.438534872,0.431761164,0.465127948,0.327646764,0.319618665,0.155652649,0.151829601,0.284361915,0.144729656,0.160021846,0.13817586,0.165847442,0.199162571,0.167667941,0.116329874,0.190242126,0.09229929,0.579464773,0.29164391,0.180593483,0.860185691,0.227744402,0.158929547,0.10740943,0.382668851,0.12662057703642496
625,0.290522148,0.274189557,0.230635981,0.269982678,0.452115813,0.408314774,0.465973769,0.333333333,0.309824301,0.159107807,0.150557621,0.292936803,0.157620818,0.175464684,0.138847584,0.170260223,0.216728625,0.172490706,0.117843866,0.189776952,0.105018587,0.597583643,0.302973978,0.186988848,0.882899628,0.223791822,0.149628253,0.128810409,0.396654275,0.13017228246074442
626,0.292898661,0.289360627,0.233762952,0.275461208,0.425827647,0.451604751,0.46398787,0.350770786,0.320950215,0.151288142,0.148912845,0.289786223,0.154211584,0.172117669,0.135391924,0.167367075,0.210122419,0.166453499,0.102320482,0.181253426,0.095925452,0.585419331,0.302576284,0.184359583,0.841768683,0.209391559,0.153115293,0.114379682,0.426274438,0.13764707767419124
627,0.322620519,0.314585909,0.25092707,0.281829419,0.498763906,0.384116193,0.474042027,0.350432633,0.321075402,0.155777778,0.146444444,0.290222222,0.143555556,0.144444444,0.144888889,0.164666667,0.208888889,0.178666667,0.100666667,0.186666667,0.098,0.623333333,0.323555556,0.210222222,0.903111111,0.235777778,0.167555556,0.122666667,0.419111111,0.14092347393060112
628,0.304166667,0.329487179,0.268269231,0.280128205,0.465705128,0.409294872,0.488782051,0.351282051,0.330128205,0.1608252,0.15461402,0.318544809,0.147515528,0.160159716,0.145519077,0.185448092,0.206299911,0.190550133,0.108030169,0.204968944,0.110026619,0.633096717,0.322094055,0.204525288,0.923913043,0.232697427,0.173691216,0.131543922,0.397737356,0.150804407492613
629,0.317226891,0.322328932,0.2469988,0.298619448,0.43817527,0.361344538,0.473589436,0.334633854,0.325030012,0.149233844,0.157894737,0.303575394,0.168554297,0.159449256,0.143904064,0.169886742,0.203864091,0.183211193,0.109260493,0.184765712,0.105485232,0.623584277,0.320008883,0.216300244,0.919609149,0.216966467,0.168110149,0.124361537,0.445258716,0.15147767866577944
630,0.323769942,0.234213702,0.225231264,0.329802923,0.413862448,0.498324172,0.46212629,0.353934844,0.324038075,0.184574265,0.147384498,0.279114166,0.144024437,0.19969454,0.143795342,0.174341352,0.183810615,0.1844979,0.106300115,0.264528446,0.150439099,0.611836579,0.264375716,0.148224513,0.978083238,0.233524246,0.12416425904607474,0.119663994,0.43008782,0.11727502790066394
631,0.33462229,0.237536252,0.241265019,0.344979975,0.422593564,0.520784422,0.486673111,0.36928601,0.349123049,0.189524099,0.152425118,0.275885662,0.149080128,0.200623385,0.146571385,0.169226091,0.184126501,0.187623537,0.114337844,0.262581724,0.151816938,0.613197506,0.260985252,0.165272921,0.954690588,0.243956211,0.13166701218607624,0.121027824,0.43621712,0.12481259173390362
632,0.335551331,0.249864204,0.245382944,0.341254753,0.445410103,0.500814775,0.458174905,0.362982075,0.347501358,0.188169144,0.154586767,0.280674728,0.141338674,0.206962952,0.144419626,0.171686051,0.186320573,0.190171763,0.117769391,0.268119849,0.155588077,0.613340522,0.253870446,0.1621351,0.988600478,0.243780328,0.1317126190472238,0.120234152,0.442963876,0.134783695377876
633,0.317704918,0.24442623,0.214590164,0.323770492,0.413770492,0.476065574,0.474590164,0.341147541,0.320491803,0.173487798,0.147469376,0.285727851,0.14015763,0.187256671,0.145855094,0.171398728,0.174342418,0.176811319,0.116513152,0.253062387,0.140632419,0.60564049,0.256290951,0.157060108,0.946064002,0.227898585,0.1372731597233176,0.129237489,0.443072833,0.12632342263283963
634,0.328301887,0.251286449,0.222641509,0.338936535,0.441852487,0.490394511,0.492624357,0.366380789,0.339794168,0.171866029,0.150047847,0.278564593,0.146220096,0.196267943,0.151483254,0.175406699,0.182870813,0.189282297,0.117703349,0.264210526,0.144401914,0.611196172,0.263062201,0.17722488,0.943253589,0.238181818,0.14185056971073445,0.126124402,0.446698565,0.14558757850111764
635,0.332590051,0.255060034,0.238936535,0.348198971,0.466209262,0.489365352,0.498627787,0.35780446,0.34271012,0.173097379,0.150372304,0.2766657,0.150082197,0.199303742,0.148051446,0.170969926,0.187699449,0.190987332,0.116333043,0.266511943,0.152596461,0.621216517,0.260999903,0.178706121,0.956580601,0.23160236,0.1451935486637618,0.121651678,0.434677497,0.14304895584278987
636,0.309609972,0.262364294,0.217933253,0.327905107,0.452955368,0.450341777,0.467229594,0.339967833,0.330317652,0.157989014,0.145211369,0.289467399,0.139718175,0.182350131,0.147241462,0.169572486,0.183186052,0.171721997,0.107594937,0.263553857,0.166706472,0.599474564,0.261404347,0.178648197,0.918915691,0.228684022,0.16089065522582843,0.130642465,0.441485551,0.15513742329303945
637,0.313864062,0.265225525,0.222199127,0.340677614,0.431926834,0.469341093,0.4799418,0.365204739,0.33818333,0.159776669,0.147540984,0.292706106,0.158826325,0.179258731,0.149085293,0.175219767,0.184842005,0.177239249,0.108933238,0.26764077,0.142551675,0.613090995,0.260038014,0.1900689,0.932050368,0.23235923,0.15668216054424255,0.132810644,0.433951057,0.1518390918869298
638,0.320291363,0.263891779,0.236212279,0.343184183,0.440790843,0.478251821,0.482830385,0.365868887,0.348387097,0.163800463,0.151969752,0.278692523,0.149042566,0.187095987,0.149652397,0.172216124,0.184778632,0.181851445,0.120380534,0.27100866,0.152579583,0.632760093,0.272716185,0.185266496,0.98377851,0.238687645,0.15888850280513936,0.128796195,0.456275156,0.15529841179302817
639,0.318397997,0.279849812,0.223529412,0.334418023,0.434292866,0.475594493,0.513642053,0.356195244,0.343929912,0.154978629,0.158302992,0.299034352,0.149279721,0.17935729,0.156878265,0.173341776,0.182206744,0.18094032,0.134715846,0.272439449,0.147696691,0.642393541,0.282095932,0.204052557,0.965015039,0.238404306,0.1859635449443628,0.151654266,0.492480608,0.17238240201700078
640,0.332208669,0.286789515,0.232026992,0.341032961,0.44355048,0.48429795,0.51570205,0.369841682,0.383856735,0.160177976,0.154457334,0.308596854,0.164945177,0.180359129,0.158747815,0.174161767,0.184649611,0.186874305,0.120451295,0.278404577,0.150007945,0.689337359,0.281741618,0.197838869,0.992690291,0.256952169,0.190407987636039,0.161608136,0.49102177,0.17645199689373395
641,0.338646459,0.281944082,0.242487588,0.362686177,0.462764568,0.492030311,0.536974131,0.373138228,0.36320878,0.155247461,0.1649202,0.318877962,0.183298404,0.184749315,0.154118975,0.179429308,0.186200226,0.193615992,0.137675318,0.282766403,0.155731098,0.693374174,0.30066097,0.212477833,0.99790424,0.254393036,0.19630389468113119,0.150249879,0.505561825,0.19015331079129552
642,0.327122153,0.316770186,0.226560189,0.359361136,0.417627921,0.459331559,0.529429163,0.385093168,0.350488021,0.131674757,0.148867314,0.310477346,0.163228155,0.163834951,0.141585761,0.169902913,0.175161812,0.169700647,0.130056634,0.283373786,0.137944984,0.678802589,0.301982201,0.213996764,0.918487055,0.258090615,0.20919794297926858,0.158576052,0.460760518,0.19976841237596243
643,0.324705206,0.294506759,0.232959448,0.352890423,0.422490653,0.467356917,0.540120794,0.366695427,0.335921772,0.143208863,0.151005334,0.317603611,0.176856791,0.16906032,0.157365613,0.180139516,0.169881001,0.185063603,0.129257284,0.293393517,0.157775954,0.712761592,0.306729586,0.191423882,0.939679934,0.271645466,0.20604096079244888,0.182191219,0.462453837,0.21356528042424458
644,0.37388535,0.310828025,0.255414013,0.37866242,0.476751592,0.52611465,0.578025478,0.410191083,0.385350318,0.136119156,0.147083161,0.315473728,0.167563095,0.162598262,0.153702938,0.181836988,0.189697973,0.189697973,0.136326024,0.301820439,0.160115846,0.710591643,0.310302027,0.217625155,0.956764584,0.273065784,0.22604636506371062,0.188249897,0.48117501,0.22096469368465887
645,0.322897623,0.23857404,0.202582267,0.294446984,0.403222121,0.432929616,0.495315356,0.408478062,0.324611517,0.189175892,0.125276753,0.264083641,0.133763838,0.194833948,0.144095941,0.159225092,0.225830258,0.220787208,0.101414514,0.224354244,0.128351784,0.539852399,0.293911439,0.186408364,0.913899139,0.254735547,0.12798278,0.128413284,0.451168512,0.126752768
646,0.303896677,0.238988851,0.201346727,0.289104758,0.388122309,0.416050337,0.479081576,0.412297163,0.320344409,0.188692921,0.128291858,0.265221068,0.14091568,0.193464605,0.145385359,0.156559555,0.228618024,0.217443827,0.11023194,0.216960619,0.129077072,0.534126601,0.287086253,0.190625755,0.895747765,0.258697753,0.125392607,0.13692921,0.444129017,0.12442619
647,0.318074191,0.244559702,0.199458789,0.300484835,0.403991431,0.427443906,0.501522156,0.417747209,0.334874281,0.187435446,0.128744152,0.267148672,0.12837961,0.192964336,0.147457318,0.160277052,0.226806003,0.22686676,0.100309861,0.231909594,0.134941369,0.531016465,0.298013245,0.175527067,0.913968042,0.271826964,0.126921441,0.130323835,0.448629929,0.127468254
648,0.291967701,0.220569486,0.184445389,0.289559428,0.404023233,0.429805922,0.488312792,0.362940926,0.315625443,0.171722403,0.122817402,0.257472625,0.132139686,0.180896715,0.129106244,0.157591003,0.207679787,0.23054158,0.09766203,0.216706126,0.118674164,0.556007695,0.273157739,0.162992009,0.890352175,0.248298313,0.12673868,0.12407517,0.414767683,0.133767387
649,0.277103614,0.216428857,0.178023736,0.277236965,0.401520203,0.400186692,0.474996666,0.360848113,0.303240432,0.17156218,0.122314774,0.253982172,0.133421014,0.184860441,0.134005553,0.161405816,0.206999854,0.230016075,0.103463393,0.218909835,0.121291831,0.558526962,0.27845974,0.16739734,0.889010668,0.253836037,0.136709046,0.130644454,0.430001461,0.142042964
650,0.276840806,0.240641711,0.187851364,0.293843411,0.393253805,0.423693953,0.479089538,0.378993555,0.318798848,0.175541682,0.128020566,0.257510099,0.143224385,0.187366875,0.134924715,0.160705105,0.212486228,0.238560411,0.10113845,0.221446934,0.125596768,0.564230628,0.271465296,0.16827029,0.894674991,0.246713184,0.127506427,0.125817113,0.424972457,0.124788836
651,0.281387479,0.227411168,0.182402707,0.283079526,0.378510998,0.410659898,0.479695431,0.345177665,0.308121827,0.148698885,0.120328703,0.247505381,0.133731168,0.167971043,0.128839757,0.155351203,0.199863041,0.211895911,0.099393465,0.202015261,0.107415379,0.562218744,0.260418705,0.168460184,0.864410096,0.247896693,0.143905302,0.118176482,0.397084719,0.1445901
652,0.268012473,0.218775644,0.177909076,0.277859839,0.383062531,0.401280158,0.481207944,0.354341047,0.30937141,0.152211209,0.122378955,0.249142204,0.134292795,0.175467022,0.13238658,0.157453298,0.191479222,0.198532215,0.096930995,0.192908883,0.107129241,0.554517728,0.259435761,0.166507815,0.840068624,0.244186047,0.148780023,0.139820816,0.410312619,0.138772398
653,0.274716236,0.238855075,0.168448758,0.281789768,0.388221747,0.405987827,0.485112683,0.363546636,0.3110709,0.152057927,0.12414253,0.245712652,0.140720274,0.179211128,0.13043064,0.156726372,0.193597561,0.199314024,0.107088415,0.201695884,0.111947409,0.552019817,0.255335366,0.167301829,0.849847561,0.239900915,0.147198933,0.135575457,0.38043064,0.130811738
654,0.272150604,0.214651115,0.188868426,0.271332106,0.372416616,0.385921833,0.495805197,0.359729896,0.307141396,0.152515532,0.129126568,0.24534048,0.129004751,0.162139116,0.133146546,0.165062736,0.204409794,0.221951517,0.08783043,0.190644415,0.10257035,0.599220368,0.279814837,0.179924473,0.857595322,0.249969546,0.143622853,0.12120843,0.390546961,0.143988306
655,0.28491155,0.219771072,0.191467222,0.281789802,0.379604579,0.401248699,0.523413111,0.384807492,0.322996878,0.1530232,0.127419161,0.252073567,0.138718596,0.166967184,0.136314461,0.159874985,0.199182594,0.219737949,0.101454502,0.192451016,0.101935329,0.592018271,0.28416877,0.191369155,0.850823416,0.254838322,0.14857555,0.139800457,0.368914533,0.150979685
656,0.273053892,0.214570858,0.161277445,0.266067864,0.374850299,0.382235529,0.493213573,0.362075848,0.313972056,0.153975701,0.128593769,0.259232527,0.144833393,0.167809455,0.141465175,0.162636834,0.203175749,0.216528329,0.106580055,0.196078431,0.105978588,0.596535547,0.286057981,0.189823169,0.863346566,0.259232527,0.159028028,0.133164922,0.373872248,0.138698424
657,0.268309535,0.209580838,0.162367573,0.253800092,0.360893597,0.36872409,0.495393828,0.362736066,0.318286504,0.129718394,0.125374476,0.244307969,0.148591971,0.153535051,0.128220491,0.158777711,0.191431995,0.219892151,0.099760336,0.172258838,0.103804673,0.582234871,0.283852606,0.187986818,0.829988017,0.25494308,0.160125824,0.139454763,0.360844817,0.145296585
658,0.286512758,0.228432564,0.165978129,0.275577157,0.384204131,0.391008505,0.5472661,0.390765492,0.375212637,0.137931034,0.130007337,0.244314013,0.157300073,0.159647836,0.135583272,0.159354365,0.189581805,0.208657373,0.109611152,0.185619956,0.106089508,0.588554659,0.300807043,0.203228173,0.836537051,0.267351431,0.146441673,0.149669846,0.377842993,0.151430668
659,0.264487714,0.22160408,0.157626333,0.263560501,0.399165508,0.380621233,0.517848864,0.378535002,0.315948076,0.14267148,0.132707581,0.251407942,0.158844765,0.143971119,0.134584838,0.154945848,0.196534296,0.202743682,0.116245487,0.171841155,0.098050542,0.575740072,0.305270758,0.20765343,0.829747292,0.259494585,0.152057762,0.164187726,0.347436823,0.144837545
660,0.316018767,0.254859249,0.19269437,0.304289544,0.388069705,0.438002681,0.457104558,0.384383378,0.445542895,0.191481342,0.166792311,0.308707124,0.17414248,0.198737279,0.122125895,0.156332454,0.168111572,0.222860912,0.152563136,0.169619299,0.108556351,0.466924237,0.294477949,0.144459103,0.666509612,0.195062194,0.153505466,0.11715878843128205,0.397663023,0.155484357
661,0.324896694,0.268767218,0.198863636,0.316460055,0.425964187,0.460399449,0.489325069,0.40530303,0.468319559,0.19286385,0.175962441,0.307230047,0.183098592,0.202159624,0.12084507,0.145070423,0.168169014,0.228262911,0.141971831,0.16713615,0.107981221,0.453615023,0.311455399,0.165070423,0.675868545,0.204600939,0.153802817,0.11993862849805578,0.388920188,0.164507042
662,0.356136821,0.272468142,0.192655936,0.312206573,0.432763246,0.461435278,0.483903421,0.455902079,0.490442656,0.190541529,0.181668496,0.314306623,0.199871936,0.207647274,0.124679839,0.146816685,0.169685327,0.209751189,0.129893889,0.162458836,0.122392975,0.465605562,0.309549945,0.161635565,0.644163922,0.210940359,0.15633004,0.12305283543223294,0.387211855,0.156970362
663,0.295107632,0.258317025,0.194520548,0.290998043,0.403131115,0.402935421,0.42035225,0.348336595,0.41409002,0.181965983,0.170835418,0.30927964,0.176588294,0.18821911,0.124812406,0.154702351,0.164457229,0.21835918,0.175587794,0.164082041,0.104177089,0.478864432,0.319034517,0.162081041,0.66995998,0.198849425,0.178964482,0.132003406648442,0.428589295,0.187593797
664,0.314599751,0.281833264,0.210700954,0.312525923,0.431771049,0.428660307,0.438822066,0.378058897,0.453961012,0.184074074,0.173209877,0.310246914,0.200617284,0.195925926,0.117407407,0.142098765,0.16617284,0.206419753,0.145185185,0.166296296,0.103950617,0.487654321,0.332962963,0.176296296,0.659012346,0.224074074,0.182839506,0.1335556794830994,0.416419753,0.182469136
665,0.326169914,0.276762402,0.198835107,0.318939546,0.445270135,0.440851577,0.466961237,0.401887929,0.487246435,0.177732745,0.169626892,0.316128263,0.198235785,0.203361545,0.123137442,0.15866015,0.168792466,0.19775897,0.137084277,0.146739778,0.110859459,0.477530099,0.326856598,0.167600429,0.648349028,0.206222434,0.18750745,0.12836433813625348,0.404696627,0.176898319
666,0.270482071,0.269057231,0.199477559,0.290429827,0.415340774,0.377819995,0.423652339,0.348610781,0.376870102,0.16892725,0.170468557,0.30702836,0.181103576,0.186035758,0.122996301,0.1601418,0.165228113,0.217324291,0.150277435,0.178945746,0.10095561,0.489673243,0.341399507,0.176787916,0.662453761,0.199445129,0.216399507,0.1409350189054823,0.46054254,0.216399507
667,0.26754386,0.276803119,0.205653021,0.298489279,0.427631579,0.386695906,0.42714425,0.369152047,0.413011696,0.173484622,0.169901463,0.326366079,0.207375336,0.184532696,0.129740221,0.162137952,0.161690057,0.196775157,0.145117946,0.149149,0.096894595,0.469393849,0.357569424,0.1842341,0.650343386,0.217676918,0.200358316,0.13697293010187836,0.454165423,0.20438937
668,0.308209313,0.293807009,0.201632261,0.313490158,0.454152664,0.418867019,0.449831973,0.390542487,0.44431109,0.171415717,0.176064787,0.315686863,0.226904619,0.213857229,0.121625675,0.166766647,0.167216557,0.193611278,0.151919616,0.147870426,0.106328734,0.49925015,0.348530294,0.186112777,0.654319136,0.232003599,0.208758248,0.14828030081517185,0.462207558,0.202159568
669,0.267427123,0.275665399,0.205956907,0.271546261,0.374524715,0.364385298,0.400823828,0.313054499,0.414765526,0.167463121,0.172657386,0.311863702,0.186993559,0.188447953,0.114897154,0.145023894,0.134427592,0.194473301,0.137959692,0.124454602,0.102638687,0.52524413,0.310824849,0.164346561,0.851859547,0.285476834,0.189071265,0.1494423874668812,0.389362144,0.209640557
670,0.276097561,0.28097561,0.217235772,0.275447154,0.378536585,0.422764228,0.435447154,0.336260163,0.40097561,0.179170159,0.222967309,0.308466052,0.195305951,0.191114837,0.115674769,0.152975692,0.134115675,0.190905281,0.155699916,0.129295893,0.10729254,0.526194468,0.33319363,0.19928751,0.793378039,0.27116513,0.19341995,0.15773867280437961,0.397527242,0.221081308
671,0.29535184,0.28663654,0.21626856,0.31859264,0.39186572,0.377340219,0.427372498,0.377340219,0.414460943,0.160513644,0.170545746,0.297351525,0.203852327,0.187399679,0.097712681,0.134630819,0.127207063,0.176163724,0.197030498,0.135634029,0.094301766,0.475922953,0.338081862,0.193619583,0.769060995,0.256420546,0.183788122,0.16526291159720216,0.412319422,0.237359551
672,0.292274052,0.30648688,0.229227405,0.274052478,0.421282799,0.407069971,0.445699708,0.337099125,0.414723032,0.167479675,0.173170732,0.314634146,0.230081301,0.157181572,0.146612466,0.16504065,0.142276423,0.202168022,0.160704607,0.111382114,0.098373984,0.678590786,0.353658537,0.251219512,0.953929539,0.278319783,0.214634146,0.1797121331964509,0.442547425,0.245528455
673,0.286921381,0.324761205,0.267817781,0.279206466,0.423952976,0.390154298,0.434974284,0.363703159,0.423952976,0.161155949,0.173652695,0.328039573,0.216610258,0.165842229,0.109867222,0.174433741,0.132517574,0.190315022,0.161676647,0.120020828,0.100755012,0.633949492,0.362405624,0.191356418,0.786513929,0.267117938,0.228325957,0.1617025171476006,0.424368654,0.250976308
674,0.290876565,0.3019678,0.231127013,0.299463327,0.485152057,0.376028623,0.471556351,0.368515206,0.420751342,0.158818835,0.186219739,0.332003192,0.246874169,0.176110668,0.112529928,0.166001596,0.142591115,0.18462357,0.213620644,0.126895451,0.09896249,0.692205374,0.443735036,0.227986167,0.771747805,0.295025273,0.247140197,0.19830851465737248,0.501729183,0.299281724
675,0.352553263,0.239093676,0.279675347,0.444707474,0.484950964,0.51149814,0.427206628,0.354920528,0.394234021,0.259542808,0.211774854,0.335238301,0.167565236,0.203040759,0.123948674,0.17187837,0.23835454,0.271188268,0.128908777,0.231345698,0.150905758,0.534828553,0.332003451,0.14136295,0.861117102,0.251617425,0.149935303,0.10993099,0.543886133,0.178401984
676,0.347528647,0.224132034,0.294510005,0.460321532,0.482555156,0.504959808,0.433299128,0.360868822,0.393791688,0.255291222,0.197648346,0.349083949,0.17287394,0.205851791,0.119278097,0.168717528,0.245775226,0.280284386,0.125184578,0.240689089,0.152748154,0.527372163,0.335794367,0.138747607,0.841618813,0.241837572,0.148591742,0.123051682,0.519551545,0.183811868
677,0.370934869,0.253079309,0.306247231,0.473992025,0.511829863,0.528577758,0.474789544,0.382543199,0.419583518,0.253737651,0.196154049,0.329177453,0.167415077,0.203655766,0.115431349,0.161075598,0.242696392,0.262982725,0.123725501,0.229119341,0.147921179,0.506682868,0.317977706,0.143325057,0.841829996,0.238153098,0.146230651,0.114269111,0.527814465,0.159966189
678,0.300496593,0.228663818,0.23790276,0.421642222,0.524309967,0.431112138,0.380528929,0.284559418,0.352234669,0.23296488,0.188750525,0.319504687,0.162235903,0.194487197,0.118791101,0.167412901,0.228487477,0.258779908,0.122708829,0.218903036,0.137750105,0.530782146,0.318805093,0.136910592,0.862179936,0.237162446,0.167412901,0.11165524,0.502518539,0.193787603
679,0.29487029,0.224674258,0.238173495,0.419180655,0.534100247,0.434910201,0.37657002,0.293461674,0.352271393,0.230650912,0.176606306,0.310074809,0.167167727,0.193525834,0.115989653,0.168286373,0.226316157,0.25637978,0.121443054,0.212193246,0.13458715,0.531496889,0.322030343,0.137733343,0.827308956,0.230371251,0.161854156,0.123540516,0.50653709,0.1815703
680,0.304107615,0.234085996,0.259548403,0.431539755,0.555008407,0.452197934,0.398991112,0.302426135,0.378453039,0.225488836,0.183955069,0.314658161,0.169740674,0.191651643,0.116419359,0.153792817,0.23415615,0.248925253,0.12106504,0.201775066,0.14526418,0.530786299,0.327901817,0.14290667,0.831160727,0.237623076,0.165580363,0.111010955,0.514214395,0.181597559
681,0.291847237,0.257990249,0.229279523,0.405606717,0.545910076,0.444068256,0.3875948,0.285617551,0.350216685,0.212949135,0.172537995,0.325485373,0.163138013,0.189141703,0.111657735,0.162786612,0.210577176,0.232451902,0.118685759,0.213300536,0.129842748,0.511200914,0.307476061,0.137749275,0.815690064,0.231397698,0.167179127,0.121409119,0.526574717,0.194588421
682,0.302107728,0.259953162,0.2487946,0.407769665,0.547458328,0.450199752,0.387243422,0.293428847,0.357900537,0.202616078,0.162768538,0.307345807,0.159650035,0.18035343,0.110793486,0.153672904,0.20997921,0.227130977,0.115384615,0.206947332,0.122227997,0.489085239,0.295218295,0.134355509,0.764206514,0.223232848,0.16519404,0.108801109,0.489085239,0.195252945
683,0.292148266,0.237013418,0.232894912,0.399628006,0.527301714,0.435764581,0.395243789,0.286302644,0.354722997,0.206805824,0.169531661,0.32353973,0.164883354,0.180845466,0.111734783,0.151727767,0.218821259,0.219522891,0.121206806,0.211191019,0.130240309,0.480003508,0.3094194,0.131906683,0.770391159,0.223820382,0.160848974,0.114892124,0.487721452,0.187861779
684,0.332319256,0.252505369,0.241947029,0.408732999,0.543843951,0.422870437,0.371868289,0.289906943,0.364173228,0.216049383,0.20055905,0.325064058,0.209177731,0.208362451,0.116352201,0.14360587,0.205450734,0.207314232,0.13393897,0.188795714,0.125436758,0.439785698,0.297111577,0.163056138,0.934544608,0.27498253,0.190659213,0.152457489,0.434195201,0.212555323
685,0.301669959,0.253905549,0.233435087,0.390195726,0.579098581,0.412820973,0.376728317,0.289639073,0.356796552,0.210814511,0.191763632,0.315195072,0.202486881,0.210586356,0.111339265,0.146817248,0.18275154,0.22667123,0.136892539,0.187428702,0.122746977,0.467031713,0.295916039,0.155829341,0.941478439,0.261921059,0.183321926,0.156970112,0.423340178,0.200091262
686,0.288273616,0.228338762,0.204885993,0.352117264,0.51286645,0.383876221,0.32752443,0.254071661,0.329315961,0.205911992,0.179823088,0.327175008,0.172209159,0.197514276,0.110401971,0.150934946,0.181166723,0.230769231,0.139737991,0.185645504,0.123502407,0.428843355,0.295599597,0.164483261,0.936625238,0.277908409,0.180494905,0.160788266,0.436233345,0.183742022
687,0.282316241,0.243127315,0.232014038,0.378826282,0.544550595,0.417430298,0.373172158,0.280756483,0.341782024,0.196863841,0.198726906,0.307405682,0.204937122,0.192361435,0.112870672,0.158826269,0.181027791,0.203074057,0.143455985,0.178543704,0.117373079,0.525539512,0.296382549,0.160068312,0.900015526,0.24344046,0.204471355,0.166433784,0.471200124,0.236764478
688,0.284848485,0.246666667,0.234545455,0.377171717,0.570505051,0.415555556,0.412121212,0.290707071,0.344444444,0.18665895,0.179424106,0.304731587,0.195630155,0.169150629,0.106352192,0.142671104,0.169440023,0.201707423,0.134857474,0.170886992,0.111561279,0.531905658,0.287223267,0.155259731,0.862103892,0.256402836,0.176819563,0.141513529,0.451888294,0.216032412
689,0.289833911,0.218288009,0.199306443,0.337470341,0.491695565,0.403358277,0.375068443,0.253148385,0.319218836,0.183916388,0.175932646,0.281172884,0.185513137,0.176368123,0.104514443,0.149804035,0.172884308,0.204528959,0.134126869,0.172158514,0.105675715,0.475685876,0.300624183,0.180287415,0.884163159,0.258963565,0.202206416,0.142400929,0.438960662,0.211206271
690,0.355557569,0.185886403,0.245221487,0.326841199,0.460186611,0.503668811,0.216958058,0.360449316,0.359181085,0.260255141,0.203288244,0.349169691,0.175684593,0.208951941,0.130924887,0.160892995,0.205817662,0.334268118,0.135268888,0.246453316,0.153579677,0.498790278,0.347685032,0.15621907,0.913119982,0.242934125,0.148630815,0.120807214,0.434894974,0.235950731
691,0.337886987,0.181850439,0.239332919,0.321032556,0.437062007,0.492149383,0.208551406,0.36077353,0.345959372,0.255183326,0.186436054,0.353557399,0.181252728,0.210224793,0.128328241,0.16324749,0.187199913,0.330150589,0.139622436,0.251254911,0.153426451,0.520187691,0.357976866,0.164611523,0.937690965,0.246508075,0.146006111,0.12789175,0.417994326,0.230139677
